max_exponent,state
8,"[2, 2, 4, 16, 64, 128]"
8,"[4, 4, 8, 8, 64, 128]"
8,"[4, 4, 16, 64, 128]"
8,"[2, 4, 4, 16, 64, 128]"
8,"[2, 8, 16, 64, 128]"
8,"[2, 2, 8, 16, 64, 128]"
8,"[4, 4, 4, 16, 64, 128]"
8,"[4, 8, 16, 64, 128]"
8,"[2, 4, 8, 16, 64, 128]"
8,"[2, 2, 4, 8, 16, 64, 128]"
8,"[4, 4, 8, 16, 64, 128]"
8,"[2, 4, 4, 8, 16, 64, 128]"
8,"[2, 8, 8, 16, 64, 128]"
8,"[2, 2, 8, 8, 16, 64, 128]"
8,"[2, 2, 16, 16, 64, 128]"
8,"[4, 4, 4, 8, 16, 64, 128]"
8,"[4, 8, 8, 16, 64, 128]"
8,"[2, 4, 8, 8, 16, 64, 128]"
8,"[2, 4, 16, 16, 64, 128]"
8,"[2, 4, 32, 64, 128]"
8,"[2, 2, 4, 16, 16, 64, 128]"
8,"[2, 2, 4, 32, 64, 128]"
8,"[4, 4, 8, 8, 16, 64, 128]"
8,"[4, 4, 16, 16, 64, 128]"
8,"[4, 4, 32, 64, 128]"
8,"[2, 4, 4, 16, 16, 64, 128]"
8,"[2, 4, 4, 32, 64, 128]"
8,"[2, 8, 16, 16, 64, 128]"
8,"[2, 8, 32, 64, 128]"
8,"[2, 2, 8, 32, 64, 128]"
8,"[4, 4, 4, 32, 64, 128]"
8,"[4, 8, 16, 16, 64, 128]"
8,"[4, 8, 32, 64, 128]"
8,"[2, 4, 8, 32, 64, 128]"
8,"[2, 2, 4, 8, 32, 64, 128]"
8,"[4, 4, 8, 32, 64, 128]"
8,"[2, 4, 4, 8, 32, 64, 128]"
8,"[2, 8, 8, 32, 64, 128]"
8,"[2, 2, 8, 8, 32, 64, 128]"
8,"[2, 2, 16, 32, 64, 128]"
8,"[4, 4, 4, 8, 32, 64, 128]"
8,"[4, 8, 8, 32, 64, 128]"
8,"[2, 4, 8, 8, 32, 64, 128]"
8,"[2, 4, 16, 32, 64, 128]"
8,"[2, 2, 4, 16, 32, 64, 128]"
8,"[4, 4, 8, 8, 32, 64, 128]"
8,"[4, 4, 16, 32, 64, 128]"
8,"[2, 4, 4, 16, 32, 64, 128]"
8,"[2, 8, 16, 32, 64, 128]"
8,"[2, 2, 8, 16, 32, 64, 128]"
8,"[4, 4, 4, 16, 32, 64, 128]"
8,"[4, 8, 16, 32, 64, 128]"
8,"[2, 4, 8, 16, 32, 64, 128]"
8,"[2, 2, 4, 8, 16, 32, 64, 128]"
8,"[4, 4, 8, 16, 32, 64, 128]"
8,"[2, 4, 4, 8, 16, 32, 64, 128]"
8,"[2, 8, 8, 16, 32, 64, 128]"
8,"[2, 2, 8, 8, 16, 32, 64, 128]"
8,"[2, 2, 16, 16, 32, 64, 128]"
8,"[4, 4, 4, 8, 16, 32, 64, 128]"
8,"[4, 8, 8, 16, 32, 64, 128]"
8,"[2, 4, 8, 8, 16, 32, 64, 128]"
8,"[2, 4, 16, 16, 32, 64, 128]"
8,"[2, 4, 32, 32, 64, 128]"
8,"[2, 2, 4, 16, 16, 32, 64, 128]"
8,"[2, 2, 4, 32, 32, 64, 128]"
8,"[2, 2, 4, 64, 64, 128]"
8,"[4, 4, 8, 8, 16, 32, 64, 128]"
8,"[4, 4, 16, 16, 32, 64, 128]"
8,"[4, 4, 32, 32, 64, 128]"
8,"[2, 4, 4, 16, 16, 32, 64, 128]"
8,"[2, 4, 4, 32, 32, 64, 128]"
8,"[2, 4, 4, 64, 64, 128]"
8,"[2, 4, 4, 128, 128]"
8,"[2, 8, 16, 16, 32, 64, 128]"
8,"[2, 8, 32, 32, 64, 128]"
8,"[2, 8, 64, 64, 128]"
8,"[2, 2, 8, 32, 32, 64, 128]"
8,"[2, 2, 8, 64, 64, 128]"
8,"[2, 2, 8, 128, 128]"
8,"[2, 2, 8, 256]"
8,"[4, 4, 4, 32, 32, 64, 128]"
8,"[4, 4, 4, 64, 64, 128]"
8,"[4, 4, 4, 128, 128]"
8,"[4, 8, 16, 16, 32, 64, 128]"
8,"[4, 8, 32, 32, 64, 128]"
8,"[4, 8, 64, 64, 128]"
8,"[2, 4, 8, 32, 32, 64, 128]"
8,"[2, 4, 8, 64, 64, 128]"
8,"[2, 4, 8, 128, 128]"
8,"[2, 4, 8, 256]"
8,"[2, 2, 4, 8, 64, 64, 128]"
8,"[2, 2, 4, 8, 128, 128]"
8,"[2, 2, 4, 8, 256]"
8,"[4, 4, 8, 32, 32, 64, 128]"
8,"[4, 4, 8, 64, 64, 128]"
8,"[4, 4, 8, 128, 128]"
8,"[4, 4, 8, 256]"
8,"[2, 4, 4, 8, 64, 64, 128]"
8,"[2, 4, 4, 8, 128, 128]"
8,"[2, 4, 4, 8, 256]"
8,"[2, 8, 8, 64, 64, 128]"
8,"[2, 8, 8, 128, 128]"
8,"[2, 8, 8, 256]"
8,"[2, 2, 8, 8, 128, 128]"
8,"[2, 2, 8, 8, 256]"
8,"[2, 2, 16, 128, 128]"
8,"[2, 2, 16, 256]"
8,"[4, 4, 4, 8, 128, 128]"
8,"[4, 4, 4, 8, 256]"
8,"[4, 8, 8, 64, 64, 128]"
8,"[4, 8, 8, 128, 128]"
8,"[4, 8, 8, 256]"
8,"[2, 4, 8, 8, 128, 128]"
8,"[2, 4, 8, 8, 256]"
8,"[2, 4, 16, 128, 128]"
8,"[2, 4, 16, 256]"
8,"[2, 2, 4, 16, 256]"
8,"[4, 4, 8, 8, 256]"
8,"[4, 4, 16, 128, 128]"
8,"[4, 4, 16, 256]"
8,"[2, 4, 4, 16, 256]"
8,"[2, 8, 16, 256]"
8,"[4, 8, 16, 256]"
9,[]
9,"[2, 2]"
9,"[2, 4]"
9,"[2, 2, 4]"
9,"[4, 4]"
9,"[2, 4, 4]"
9,"[2, 8]"
9,"[2, 2, 8]"
9,"[4, 4, 4]"
9,"[4, 8]"
9,"[2, 4, 8]"
9,"[2, 2, 4, 8]"
9,"[4, 4, 8]"
9,"[2, 4, 4, 8]"
9,"[2, 8, 8]"
9,"[2, 2, 8, 8]"
9,"[2, 2, 16]"
9,"[4, 4, 4, 8]"
9,"[4, 8, 8]"
9,"[2, 4, 8, 8]"
9,"[2, 4, 16]"
9,"[2, 2, 4, 16]"
9,"[4, 4, 8, 8]"
9,"[4, 4, 16]"
9,"[2, 4, 4, 16]"
9,"[2, 8, 16]"
9,"[2, 2, 8, 16]"
9,"[4, 4, 4, 16]"
9,"[4, 8, 16]"
9,"[2, 4, 8, 16]"
9,"[2, 2, 4, 8, 16]"
9,"[4, 4, 8, 16]"
9,"[2, 4, 4, 8, 16]"
9,"[2, 8, 8, 16]"
9,"[2, 2, 8, 8, 16]"
9,"[2, 2, 16, 16]"
9,"[4, 4, 4, 8, 16]"
9,"[4, 8, 8, 16]"
9,"[2, 4, 8, 8, 16]"
9,"[2, 4, 16, 16]"
9,"[2, 4, 32]"
9,"[2, 2, 4, 16, 16]"
9,"[2, 2, 4, 32]"
9,"[4, 4, 8, 8, 16]"
9,"[4, 4, 16, 16]"
9,"[4, 4, 32]"
9,"[2, 4, 4, 16, 16]"
9,"[2, 4, 4, 32]"
9,"[2, 8, 16, 16]"
9,"[2, 8, 32]"
9,"[2, 2, 8, 32]"
9,"[4, 4, 4, 32]"
9,"[4, 8, 16, 16]"
9,"[4, 8, 32]"
9,"[2, 4, 8, 32]"
9,"[2, 2, 4, 8, 32]"
9,"[4, 4, 8, 32]"
9,"[2, 4, 4, 8, 32]"
9,"[2, 8, 8, 32]"
9,"[2, 2, 8, 8, 32]"
9,"[2, 2, 16, 32]"
9,"[4, 4, 4, 8, 32]"
9,"[4, 8, 8, 32]"
9,"[2, 4, 8, 8, 32]"
9,"[2, 4, 16, 32]"
9,"[2, 2, 4, 16, 32]"
9,"[4, 4, 8, 8, 32]"
9,"[4, 4, 16, 32]"
9,"[2, 4, 4, 16, 32]"
9,"[2, 8, 16, 32]"
9,"[2, 2, 8, 16, 32]"
9,"[4, 4, 4, 16, 32]"
9,"[4, 8, 16, 32]"
9,"[2, 4, 8, 16, 32]"
9,"[2, 2, 4, 8, 16, 32]"
9,"[4, 4, 8, 16, 32]"
9,"[2, 4, 4, 8, 16, 32]"
9,"[2, 8, 8, 16, 32]"
9,"[2, 2, 8, 8, 16, 32]"
9,"[2, 2, 16, 16, 32]"
9,"[4, 4, 4, 8, 16, 32]"
9,"[4, 8, 8, 16, 32]"
9,"[2, 4, 8, 8, 16, 32]"
9,"[2, 4, 16, 16, 32]"
9,"[2, 4, 32, 32]"
9,"[2, 2, 4, 16, 16, 32]"
9,"[2, 2, 4, 32, 32]"
9,"[2, 2, 4, 64]"
9,"[4, 4, 8, 8, 16, 32]"
9,"[4, 4, 16, 16, 32]"
9,"[4, 4, 32, 32]"
9,"[2, 4, 4, 16, 16, 32]"
9,"[2, 4, 4, 32, 32]"
9,"[2, 4, 4, 64]"
9,"[2, 8, 16, 16, 32]"
9,"[2, 8, 32, 32]"
9,"[2, 8, 64]"
9,"[2, 2, 8, 32, 32]"
9,"[2, 2, 8, 64]"
9,"[4, 4, 4, 32, 32]"
9,"[4, 4, 4, 64]"
9,"[4, 8, 16, 16, 32]"
9,"[4, 8, 32, 32]"
9,"[4, 8, 64]"
9,"[2, 4, 8, 32, 32]"
9,"[2, 4, 8, 64]"
9,"[2, 2, 4, 8, 64]"
9,"[4, 4, 8, 32, 32]"
9,"[4, 4, 8, 64]"
9,"[2, 4, 4, 8, 64]"
9,"[2, 8, 8, 64]"
9,"[2, 2, 8, 8, 64]"
9,"[2, 2, 16, 64]"
9,"[4, 4, 4, 8, 64]"
9,"[4, 8, 8, 64]"
9,"[2, 4, 8, 8, 64]"
9,"[2, 4, 16, 64]"
9,"[2, 2, 4, 16, 64]"
9,"[4, 4, 8, 8, 64]"
9,"[4, 4, 16, 64]"
9,"[2, 4, 4, 16, 64]"
9,"[2, 8, 16, 64]"
9,"[2, 2, 8, 16, 64]"
9,"[4, 4, 4, 16, 64]"
9,"[4, 8, 16, 64]"
9,"[2, 4, 8, 16, 64]"
9,"[2, 2, 4, 8, 16, 64]"
9,"[4, 4, 8, 16, 64]"
9,"[2, 4, 4, 8, 16, 64]"
9,"[2, 8, 8, 16, 64]"
9,"[2, 2, 8, 8, 16, 64]"
9,"[2, 2, 16, 16, 64]"
9,"[4, 4, 4, 8, 16, 64]"
9,"[4, 8, 8, 16, 64]"
9,"[2, 4, 8, 8, 16, 64]"
9,"[2, 4, 16, 16, 64]"
9,"[2, 4, 32, 64]"
9,"[2, 2, 4, 16, 16, 64]"
9,"[2, 2, 4, 32, 64]"
9,"[4, 4, 8, 8, 16, 64]"
9,"[4, 4, 16, 16, 64]"
9,"[4, 4, 32, 64]"
9,"[2, 4, 4, 16, 16, 64]"
9,"[2, 4, 4, 32, 64]"
9,"[2, 8, 16, 16, 64]"
9,"[2, 8, 32, 64]"
9,"[2, 2, 8, 32, 64]"
9,"[4, 4, 4, 32, 64]"
9,"[4, 8, 16, 16, 64]"
9,"[4, 8, 32, 64]"
9,"[2, 4, 8, 32, 64]"
9,"[2, 2, 4, 8, 32, 64]"
9,"[4, 4, 8, 32, 64]"
9,"[2, 4, 4, 8, 32, 64]"
9,"[2, 8, 8, 32, 64]"
9,"[2, 2, 8, 8, 32, 64]"
9,"[2, 2, 16, 32, 64]"
9,"[4, 4, 4, 8, 32, 64]"
9,"[4, 8, 8, 32, 64]"
9,"[2, 4, 8, 8, 32, 64]"
9,"[2, 4, 16, 32, 64]"
9,"[2, 2, 4, 16, 32, 64]"
9,"[4, 4, 8, 8, 32, 64]"
9,"[4, 4, 16, 32, 64]"
9,"[2, 4, 4, 16, 32, 64]"
9,"[2, 8, 16, 32, 64]"
9,"[2, 2, 8, 16, 32, 64]"
9,"[4, 4, 4, 16, 32, 64]"
9,"[4, 8, 16, 32, 64]"
9,"[2, 4, 8, 16, 32, 64]"
9,"[2, 2, 4, 8, 16, 32, 64]"
9,"[4, 4, 8, 16, 32, 64]"
9,"[2, 4, 4, 8, 16, 32, 64]"
9,"[2, 8, 8, 16, 32, 64]"
9,"[2, 2, 8, 8, 16, 32, 64]"
9,"[2, 2, 16, 16, 32, 64]"
9,"[4, 4, 4, 8, 16, 32, 64]"
9,"[4, 8, 8, 16, 32, 64]"
9,"[2, 4, 8, 8, 16, 32, 64]"
9,"[2, 4, 16, 16, 32, 64]"
9,"[2, 4, 32, 32, 64]"
9,"[2, 2, 4, 16, 16, 32, 64]"
9,"[2, 2, 4, 32, 32, 64]"
9,"[2, 2, 4, 64, 64]"
9,"[4, 4, 8, 8, 16, 32, 64]"
9,"[4, 4, 16, 16, 32, 64]"
9,"[4, 4, 32, 32, 64]"
9,"[2, 4, 4, 16, 16, 32, 64]"
9,"[2, 4, 4, 32, 32, 64]"
9,"[2, 4, 4, 64, 64]"
9,"[2, 4, 4, 128]"
9,"[2, 8, 16, 16, 32, 64]"
9,"[2, 8, 32, 32, 64]"
9,"[2, 8, 64, 64]"
9,"[2, 2, 8, 32, 32, 64]"
9,"[2, 2, 8, 64, 64]"
9,"[2, 2, 8, 128]"
9,"[4, 4, 4, 32, 32, 64]"
9,"[4, 4, 4, 64, 64]"
9,"[4, 4, 4, 128]"
9,"[4, 8, 16, 16, 32, 64]"
9,"[4, 8, 32, 32, 64]"
9,"[4, 8, 64, 64]"
9,"[2, 4, 8, 32, 32, 64]"
9,"[2, 4, 8, 64, 64]"
9,"[2, 4, 8, 128]"
9,"[2, 2, 4, 8, 64, 64]"
9,"[2, 2, 4, 8, 128]"
9,"[4, 4, 8, 32, 32, 64]"
9,"[4, 4, 8, 64, 64]"
9,"[4, 4, 8, 128]"
9,"[2, 4, 4, 8, 64, 64]"
9,"[2, 4, 4, 8, 128]"
9,"[2, 8, 8, 64, 64]"
9,"[2, 8, 8, 128]"
9,"[2, 2, 8, 8, 128]"
9,"[2, 2, 16, 128]"
9,"[4, 4, 4, 8, 128]"
9,"[4, 8, 8, 64, 64]"
9,"[4, 8, 8, 128]"
9,"[2, 4, 8, 8, 128]"
9,"[2, 4, 16, 128]"
9,"[2, 2, 4, 16, 128]"
9,"[4, 4, 8, 8, 128]"
9,"[4, 4, 16, 128]"
9,"[2, 4, 4, 16, 128]"
9,"[2, 8, 16, 128]"
9,"[2, 2, 8, 16, 128]"
9,"[4, 4, 4, 16, 128]"
9,"[4, 8, 16, 128]"
9,"[2, 4, 8, 16, 128]"
9,"[2, 2, 4, 8, 16, 128]"
9,"[4, 4, 8, 16, 128]"
9,"[2, 4, 4, 8, 16, 128]"
9,"[2, 8, 8, 16, 128]"
9,"[2, 2, 8, 8, 16, 128]"
9,"[2, 2, 16, 16, 128]"
9,"[4, 4, 4, 8, 16, 128]"
9,"[4, 8, 8, 16, 128]"
9,"[2, 4, 8, 8, 16, 128]"
9,"[2, 4, 16, 16, 128]"
9,"[2, 4, 32, 128]"
9,"[2, 2, 4, 16, 16, 128]"
9,"[2, 2, 4, 32, 128]"
9,"[4, 4, 8, 8, 16, 128]"
9,"[4, 4, 16, 16, 128]"
9,"[4, 4, 32, 128]"
9,"[2, 4, 4, 16, 16, 128]"
9,"[2, 4, 4, 32, 128]"
9,"[2, 8, 16, 16, 128]"
9,"[2, 8, 32, 128]"
9,"[2, 2, 8, 32, 128]"
9,"[4, 4, 4, 32, 128]"
9,"[4, 8, 16, 16, 128]"
9,"[4, 8, 32, 128]"
9,"[2, 4, 8, 32, 128]"
9,"[2, 2, 4, 8, 32, 128]"
9,"[4, 4, 8, 32, 128]"
9,"[2, 4, 4, 8, 32, 128]"
9,"[2, 8, 8, 32, 128]"
9,"[2, 2, 8, 8, 32, 128]"
9,"[2, 2, 16, 32, 128]"
9,"[4, 4, 4, 8, 32, 128]"
9,"[4, 8, 8, 32, 128]"
9,"[2, 4, 8, 8, 32, 128]"
9,"[2, 4, 16, 32, 128]"
9,"[2, 2, 4, 16, 32, 128]"
9,"[4, 4, 8, 8, 32, 128]"
9,"[4, 4, 16, 32, 128]"
9,"[2, 4, 4, 16, 32, 128]"
9,"[2, 8, 16, 32, 128]"
9,"[2, 2, 8, 16, 32, 128]"
9,"[4, 4, 4, 16, 32, 128]"
9,"[4, 8, 16, 32, 128]"
9,"[2, 4, 8, 16, 32, 128]"
9,"[2, 2, 4, 8, 16, 32, 128]"
9,"[4, 4, 8, 16, 32, 128]"
9,"[2, 4, 4, 8, 16, 32, 128]"
9,"[2, 8, 8, 16, 32, 128]"
9,"[2, 2, 8, 8, 16, 32, 128]"
9,"[2, 2, 16, 16, 32, 128]"
9,"[4, 4, 4, 8, 16, 32, 128]"
9,"[4, 8, 8, 16, 32, 128]"
9,"[2, 4, 8, 8, 16, 32, 128]"
9,"[2, 4, 16, 16, 32, 128]"
9,"[2, 4, 32, 32, 128]"
9,"[2, 2, 4, 16, 16, 32, 128]"
9,"[2, 2, 4, 32, 32, 128]"
9,"[2, 2, 4, 64, 128]"
9,"[4, 4, 8, 8, 16, 32, 128]"
9,"[4, 4, 16, 16, 32, 128]"
9,"[4, 4, 32, 32, 128]"
9,"[2, 4, 4, 16, 16, 32, 128]"
9,"[2, 4, 4, 32, 32, 128]"
9,"[2, 4, 4, 64, 128]"
9,"[2, 8, 16, 16, 32, 128]"
9,"[2, 8, 32, 32, 128]"
9,"[2, 8, 64, 128]"
9,"[2, 2, 8, 32, 32, 128]"
9,"[2, 2, 8, 64, 128]"
9,"[4, 4, 4, 32, 32, 128]"
9,"[4, 4, 4, 64, 128]"
9,"[4, 8, 16, 16, 32, 128]"
9,"[4, 8, 32, 32, 128]"
9,"[4, 8, 64, 128]"
9,"[2, 4, 8, 32, 32, 128]"
9,"[2, 4, 8, 64, 128]"
9,"[2, 2, 4, 8, 64, 128]"
9,"[4, 4, 8, 32, 32, 128]"
9,"[4, 4, 8, 64, 128]"
9,"[2, 4, 4, 8, 64, 128]"
9,"[2, 8, 8, 64, 128]"
9,"[2, 2, 8, 8, 64, 128]"
9,"[2, 2, 16, 64, 128]"
9,"[4, 4, 4, 8, 64, 128]"
9,"[4, 8, 8, 64, 128]"
9,"[2, 4, 8, 8, 64, 128]"
9,"[2, 4, 16, 64, 128]"
9,"[2, 2, 4, 16, 64, 128]"
9,"[4, 4, 8, 8, 64, 128]"
9,"[4, 4, 16, 64, 128]"
9,"[2, 4, 4, 16, 64, 128]"
9,"[2, 8, 16, 64, 128]"
9,"[2, 2, 8, 16, 64, 128]"
9,"[4, 4, 4, 16, 64, 128]"
9,"[4, 8, 16, 64, 128]"
9,"[2, 4, 8, 16, 64, 128]"
9,"[2, 2, 4, 8, 16, 64, 128]"
9,"[4, 4, 8, 16, 64, 128]"
9,"[2, 4, 4, 8, 16, 64, 128]"
9,"[2, 8, 8, 16, 64, 128]"
9,"[2, 2, 8, 8, 16, 64, 128]"
9,"[2, 2, 16, 16, 64, 128]"
9,"[4, 4, 4, 8, 16, 64, 128]"
9,"[4, 8, 8, 16, 64, 128]"
9,"[2, 4, 8, 8, 16, 64, 128]"
9,"[2, 4, 16, 16, 64, 128]"
9,"[2, 4, 32, 64, 128]"
9,"[2, 2, 4, 16, 16, 64, 128]"
9,"[2, 2, 4, 32, 64, 128]"
9,"[4, 4, 8, 8, 16, 64, 128]"
9,"[4, 4, 16, 16, 64, 128]"
9,"[4, 4, 32, 64, 128]"
9,"[2, 4, 4, 16, 16, 64, 128]"
9,"[2, 4, 4, 32, 64, 128]"
9,"[2, 8, 16, 16, 64, 128]"
9,"[2, 8, 32, 64, 128]"
9,"[2, 2, 8, 32, 64, 128]"
9,"[4, 4, 4, 32, 64, 128]"
9,"[4, 8, 16, 16, 64, 128]"
9,"[4, 8, 32, 64, 128]"
9,"[2, 4, 8, 32, 64, 128]"
9,"[2, 2, 4, 8, 32, 64, 128]"
9,"[4, 4, 8, 32, 64, 128]"
9,"[2, 4, 4, 8, 32, 64, 128]"
9,"[2, 8, 8, 32, 64, 128]"
9,"[2, 2, 8, 8, 32, 64, 128]"
9,"[2, 2, 16, 32, 64, 128]"
9,"[4, 4, 4, 8, 32, 64, 128]"
9,"[4, 8, 8, 32, 64, 128]"
9,"[2, 4, 8, 8, 32, 64, 128]"
9,"[2, 4, 16, 32, 64, 128]"
9,"[2, 2, 4, 16, 32, 64, 128]"
9,"[4, 4, 8, 8, 32, 64, 128]"
9,"[4, 4, 16, 32, 64, 128]"
9,"[2, 4, 4, 16, 32, 64, 128]"
9,"[2, 8, 16, 32, 64, 128]"
9,"[2, 2, 8, 16, 32, 64, 128]"
9,"[4, 4, 4, 16, 32, 64, 128]"
9,"[4, 8, 16, 32, 64, 128]"
9,"[2, 4, 8, 16, 32, 64, 128]"
9,"[2, 2, 4, 8, 16, 32, 64, 128]"
9,"[4, 4, 8, 16, 32, 64, 128]"
9,"[2, 4, 4, 8, 16, 32, 64, 128]"
9,"[2, 8, 8, 16, 32, 64, 128]"
9,"[2, 2, 8, 8, 16, 32, 64, 128]"
9,"[2, 2, 16, 16, 32, 64, 128]"
9,"[4, 4, 4, 8, 16, 32, 64, 128]"
9,"[4, 8, 8, 16, 32, 64, 128]"
9,"[2, 4, 8, 8, 16, 32, 64, 128]"
9,"[2, 4, 16, 16, 32, 64, 128]"
9,"[2, 4, 32, 32, 64, 128]"
9,"[2, 2, 4, 16, 16, 32, 64, 128]"
9,"[2, 2, 4, 32, 32, 64, 128]"
9,"[2, 2, 4, 64, 64, 128]"
9,"[4, 4, 8, 8, 16, 32, 64, 128]"
9,"[4, 4, 16, 16, 32, 64, 128]"
9,"[4, 4, 32, 32, 64, 128]"
9,"[2, 4, 4, 16, 16, 32, 64, 128]"
9,"[2, 4, 4, 32, 32, 64, 128]"
9,"[2, 4, 4, 64, 64, 128]"
9,"[2, 4, 4, 128, 128]"
9,"[2, 8, 16, 16, 32, 64, 128]"
9,"[2, 8, 32, 32, 64, 128]"
9,"[2, 8, 64, 64, 128]"
9,"[2, 2, 8, 32, 32, 64, 128]"
9,"[2, 2, 8, 64, 64, 128]"
9,"[2, 2, 8, 128, 128]"
9,"[2, 2, 8, 256]"
9,"[4, 4, 4, 32, 32, 64, 128]"
9,"[4, 4, 4, 64, 64, 128]"
9,"[4, 4, 4, 128, 128]"
9,"[4, 8, 16, 16, 32, 64, 128]"
9,"[4, 8, 32, 32, 64, 128]"
9,"[4, 8, 64, 64, 128]"
9,"[2, 4, 8, 32, 32, 64, 128]"
9,"[2, 4, 8, 64, 64, 128]"
9,"[2, 4, 8, 128, 128]"
9,"[2, 4, 8, 256]"
9,"[2, 2, 4, 8, 64, 64, 128]"
9,"[2, 2, 4, 8, 128, 128]"
9,"[2, 2, 4, 8, 256]"
9,"[4, 4, 8, 32, 32, 64, 128]"
9,"[4, 4, 8, 64, 64, 128]"
9,"[4, 4, 8, 128, 128]"
9,"[4, 4, 8, 256]"
9,"[2, 4, 4, 8, 64, 64, 128]"
9,"[2, 4, 4, 8, 128, 128]"
9,"[2, 4, 4, 8, 256]"
9,"[2, 8, 8, 64, 64, 128]"
9,"[2, 8, 8, 128, 128]"
9,"[2, 8, 8, 256]"
9,"[2, 2, 8, 8, 128, 128]"
9,"[2, 2, 8, 8, 256]"
9,"[2, 2, 16, 128, 128]"
9,"[2, 2, 16, 256]"
9,"[4, 4, 4, 8, 128, 128]"
9,"[4, 4, 4, 8, 256]"
9,"[4, 8, 8, 64, 64, 128]"
9,"[4, 8, 8, 128, 128]"
9,"[4, 8, 8, 256]"
9,"[2, 4, 8, 8, 128, 128]"
9,"[2, 4, 8, 8, 256]"
9,"[2, 4, 16, 128, 128]"
9,"[2, 4, 16, 256]"
9,"[2, 2, 4, 16, 256]"
9,"[4, 4, 8, 8, 256]"
9,"[4, 4, 16, 128, 128]"
9,"[4, 4, 16, 256]"
9,"[2, 4, 4, 16, 256]"
9,"[2, 8, 16, 256]"
9,"[2, 2, 8, 16, 256]"
9,"[4, 4, 4, 16, 256]"
9,"[4, 8, 16, 256]"
9,"[2, 4, 8, 16, 256]"
9,"[2, 2, 4, 8, 16, 256]"
9,"[4, 4, 8, 16, 256]"
9,"[2, 4, 4, 8, 16, 256]"
9,"[2, 8, 8, 16, 256]"
9,"[2, 2, 8, 8, 16, 256]"
9,"[2, 2, 16, 16, 256]"
9,"[4, 4, 4, 8, 16, 256]"
9,"[4, 8, 8, 16, 256]"
9,"[2, 4, 8, 8, 16, 256]"
9,"[2, 4, 16, 16, 256]"
9,"[2, 4, 32, 256]"
9,"[2, 2, 4, 16, 16, 256]"
9,"[2, 2, 4, 32, 256]"
9,"[4, 4, 8, 8, 16, 256]"
9,"[4, 4, 16, 16, 256]"
9,"[4, 4, 32, 256]"
9,"[2, 4, 4, 16, 16, 256]"
9,"[2, 4, 4, 32, 256]"
9,"[2, 8, 16, 16, 256]"
9,"[2, 8, 32, 256]"
9,"[2, 2, 8, 32, 256]"
9,"[4, 4, 4, 32, 256]"
9,"[4, 8, 16, 16, 256]"
9,"[4, 8, 32, 256]"
9,"[2, 4, 8, 32, 256]"
9,"[2, 2, 4, 8, 32, 256]"
9,"[4, 4, 8, 32, 256]"
9,"[2, 4, 4, 8, 32, 256]"
9,"[2, 8, 8, 32, 256]"
9,"[2, 2, 8, 8, 32, 256]"
9,"[2, 2, 16, 32, 256]"
9,"[4, 4, 4, 8, 32, 256]"
9,"[4, 8, 8, 32, 256]"
9,"[2, 4, 8, 8, 32, 256]"
9,"[2, 4, 16, 32, 256]"
9,"[2, 2, 4, 16, 32, 256]"
9,"[4, 4, 8, 8, 32, 256]"
9,"[4, 4, 16, 32, 256]"
9,"[2, 4, 4, 16, 32, 256]"
9,"[2, 8, 16, 32, 256]"
9,"[2, 2, 8, 16, 32, 256]"
9,"[4, 4, 4, 16, 32, 256]"
9,"[4, 8, 16, 32, 256]"
9,"[2, 4, 8, 16, 32, 256]"
9,"[2, 2, 4, 8, 16, 32, 256]"
9,"[4, 4, 8, 16, 32, 256]"
9,"[2, 4, 4, 8, 16, 32, 256]"
9,"[2, 8, 8, 16, 32, 256]"
9,"[2, 2, 8, 8, 16, 32, 256]"
9,"[2, 2, 16, 16, 32, 256]"
9,"[4, 4, 4, 8, 16, 32, 256]"
9,"[4, 8, 8, 16, 32, 256]"
9,"[2, 4, 8, 8, 16, 32, 256]"
9,"[2, 4, 16, 16, 32, 256]"
9,"[2, 4, 32, 32, 256]"
9,"[2, 2, 4, 16, 16, 32, 256]"
9,"[2, 2, 4, 32, 32, 256]"
9,"[2, 2, 4, 64, 256]"
9,"[4, 4, 8, 8, 16, 32, 256]"
9,"[4, 4, 16, 16, 32, 256]"
9,"[4, 4, 32, 32, 256]"
9,"[2, 4, 4, 16, 16, 32, 256]"
9,"[2, 4, 4, 32, 32, 256]"
9,"[2, 4, 4, 64, 256]"
9,"[2, 8, 16, 16, 32, 256]"
9,"[2, 8, 32, 32, 256]"
9,"[2, 8, 64, 256]"
9,"[2, 2, 8, 32, 32, 256]"
9,"[2, 2, 8, 64, 256]"
9,"[4, 4, 4, 32, 32, 256]"
9,"[4, 4, 4, 64, 256]"
9,"[4, 8, 16, 16, 32, 256]"
9,"[4, 8, 32, 32, 256]"
9,"[4, 8, 64, 256]"
9,"[2, 4, 8, 32, 32, 256]"
9,"[2, 4, 8, 64, 256]"
9,"[2, 2, 4, 8, 64, 256]"
9,"[4, 4, 8, 32, 32, 256]"
9,"[4, 4, 8, 64, 256]"
9,"[2, 4, 4, 8, 64, 256]"
9,"[2, 8, 8, 64, 256]"
9,"[2, 2, 8, 8, 64, 256]"
9,"[2, 2, 16, 64, 256]"
9,"[4, 4, 4, 8, 64, 256]"
9,"[4, 8, 8, 64, 256]"
9,"[2, 4, 8, 8, 64, 256]"
9,"[2, 4, 16, 64, 256]"
